source_dataset,job_title,job_title_norm,career_family,organization,city_standard,region,sector,economic_activity,organization_size,experience_years,entry_level_flag,salary_sar,vacancies,posting_date_hijri
jadarat_recent,أخصائي إدارة مشاريع,اخصايي اداره مشاريع,Other,المركز السعودي لكفاءة الطاقة,الرياض,,القطاع شبه الحكومي,,,,,,2,09/04/1447
jadarat_recent,مدير تقنية معلومات,مدير تقنيه معلومات,Technology,المركز الوطني للتنافسية (تيسير),الرياض,,القطاع شبه الحكومي,,,,,,1,09/04/1447
jadarat_recent,أخصائي تحول رقمي,اخصايي تحول رقمي,Other,المركز الوطني للتنافسية (تيسير),الرياض,,القطاع شبه الحكومي,,,,,,1,08/04/1447
jadarat_recent,مدير أشغال ومرافق عامة,مدير اشغال ومرافق عامه,Other,مركز الإقامة المميزه,الرياض,,القطاع شبه الحكومي,,,,,,1,07/04/1447
jadarat_recent,أخصائي استراتيجيات,اخصايي استراتيجيات,Other,مركز الإقامة المميزه,الرياض,,القطاع شبه الحكومي,,,,,,1,07/04/1447
jadarat_recent,أخصائي عمليات موارد بشرية,اخصايي عمليات موارد بشريه,Human Resources,مركز الإقامة المميزه,الرياض,,القطاع شبه الحكومي,,,,,,1,07/04/1447
jadarat_recent,مهندس نقل وتوزيع طاقة,مهندس نقل وتوزيع طاقه,Engineering,المركز السعودي لكفاءة الطاقة,الرياض,,القطاع شبه الحكومي,,,,,,1,18/03/1447
jadarat_recent,مهندس نقل وتوزيع طاقة,مهندس نقل وتوزيع طاقه,Engineering,المركز السعودي لكفاءة الطاقة,الرياض,,القطاع شبه الحكومي,,,,,,1,18/03/1447
jadarat_recent,مهندس تقنية معلومات,مهندس تقنيه معلومات,Technology,مؤسسة البريد السعودي,الرياض,,القطاع شبه الحكومي,,,,,,1,18/03/1447
jadarat_recent,مهندس نظم تقنية معلومات,مهندس نظم تقنيه معلومات,Technology,مؤسسة البريد السعودي,الرياض,,القطاع شبه الحكومي,,,,,,1,18/03/1447
jadarat_recent,أخصائي تحليل مالي,اخصايي تحليل مالي,Data & Analytics,هيئة المدن والمناطق الاقتصادية الخاصة,الرياض,,القطاع شبه الحكومي,,,,,,1,17/03/1447
jadarat_recent,أخصائي استشارات أعمال,اخصايي استشارات اعمال,Other,هيئة المدن والمناطق الاقتصادية الخاصة,الرياض,,القطاع شبه الحكومي,,,,,,1,17/03/1447
jadarat_recent,مدير تخطيط إستراتيجي,مدير تخطيط استراتيجي,Other,هيئة المدن والمناطق الاقتصادية الخاصة,الرياض,,القطاع شبه الحكومي,,,,,,1,10/03/1447
jadarat_recent,مدير تخطيط إستراتيجي,مدير تخطيط استراتيجي,Other,مؤسسة البريد السعودي,الرياض,,القطاع شبه الحكومي,,,,,,1,10/03/1447
jadarat_recent,أخصائي تحليل مالي,اخصايي تحليل مالي,Data & Analytics,هيئة المدن والمناطق الاقتصادية الخاصة,الرياض,,القطاع شبه الحكومي,,,,,,1,09/03/1447
jadarat_recent,مدير رقابة خدمات مالية,مدير رقابه خدمات ماليه,Finance & Accounting,هيئة المدن والمناطق الاقتصادية الخاصة,الرياض,,القطاع شبه الحكومي,,,,,,1,27/02/1447
jadarat_recent,مدير خدمات مشتركة,مدير خدمات مشتركه,Other,مؤسسة البريد السعودي,الرياض,,القطاع شبه الحكومي,,,,,,1,27/02/1447
jadarat_recent,مهندس نقل وتوزيع طاقة,مهندس نقل وتوزيع طاقه,Engineering,المركز السعودي لكفاءة الطاقة,الرياض,,القطاع شبه الحكومي,,,,,,1,26/02/1447
jadarat_recent,مراجع داخلي,مراجع داخلي,Finance & Accounting,المركز السعودي لكفاءة الطاقة,الرياض,,القطاع شبه الحكومي,,,,,,1,26/02/1447
jadarat_recent,أخصائي قانوني,اخصايي قانوني,Legal & Compliance,المركز السعودي لكفاءة الطاقة,الرياض,,القطاع شبه الحكومي,,,,,,1,26/02/1447
jadarat_recent,أخصائي إدارة مشاريع,اخصايي اداره مشاريع,Other,مؤسسة البريد السعودي,الرياض,,القطاع شبه الحكومي,,,,,,1,24/02/1447
jadarat_recent,أخصائي إدارة مشاريع,اخصايي اداره مشاريع,Other,مؤسسة البريد السعودي,الرياض,,القطاع شبه الحكومي,,,,,,1,24/02/1447
jadarat_recent,مدير مشتريات,مدير مشتريات,Operations & Supply Chain,مؤسسة البريد السعودي,الرياض,,القطاع شبه الحكومي,,,,,,1,20/02/1447
jadarat_recent,مصمم جرافيك,مصمم جرافيك,Other,مؤسسة البريد السعودي,الرياض,,القطاع شبه الحكومي,,,,,,1,11/02/1447
jadarat_recent,مدير عمليات تشغيل,مدير عمليات تشغيل,Operations & Supply Chain,مؤسسة البريد السعودي,الرياض,,القطاع شبه الحكومي,,,,,,1,10/02/1447
jadarat_recent,اختصاصي مركز بيانات,اختصاصي مركز بيانات,Data & Analytics,مؤسسة البريد السعودي,الرياض,,القطاع شبه الحكومي,,,,,,1,09/02/1447
jadarat_recent,أخصائي مشتريات,اخصايي مشتريات,Operations & Supply Chain,مؤسسة البريد السعودي,الرياض,,القطاع شبه الحكومي,,,,,,1,09/02/1447
jadarat_recent,أخصائي تمريض,اخصايي تمريض,Healthcare,الإدارة العامة للخدمات الطبية للقوات المسلحة,جدة,,القطاع العام,,,,,,80,08/05/1447
jadarat_recent,أخصائي إدارة مشاريع,اخصايي اداره مشاريع,Other,وزارة الاتصالات وتقنية المعلومات,الرياض,,القطاع العام,,,,,,1,07/05/1447
jadarat_recent,أخصائي سياسات,اخصايي سياسات,Other,وزارة الاتصالات وتقنية المعلومات,الرياض,,القطاع العام,,,,,,1,07/05/1447
jadarat_recent,أخصائي علوم بيانات,اخصايي علوم بيانات,Data & Analytics,وزارة الاتصالات وتقنية المعلومات,الرياض,,القطاع العام,,,,,,1,07/05/1447
jadarat_recent,مدير إداري,مدير اداري,Administration & Support,وزارة الرياضة,الرياض,,القطاع العام,,,,,,1,07/05/1447
jadarat_recent,مدير أمن سيبراني,مدير امن سيبراني,Technology,وزارة الرياضة,الرياض,,القطاع العام,,,,,,1,07/05/1447
jadarat_recent,مشرف صيانة إنشاءات,مشرف صيانه انشاءات,Other,كلية الملك عبدالعزيز الحربية,العيينة,,القطاع العام,,,,,,1,05/05/1447
jadarat_recent,سائق شاحنة صغيرة,سايق شاحنه صغيره,Other,كلية الملك عبدالعزيز الحربية,العيينة,,القطاع العام,,,,,,3,05/05/1447
jadarat_recent,فني صيانة أجهزة إلكترونية,فني صيانه اجهزه الكترونيه,Other,كلية الملك عبدالعزيز الحربية,العيينة,,القطاع العام,,,,,,1,04/05/1447
jadarat_recent,مساعد طبيب أسنان,مساعد طبيب اسنان,Healthcare,الإدارة العامة للخدمات الطبية للقوات المسلحة,الطائف,,القطاع العام,,,,,,1,04/05/1447
jadarat_recent,فني أجهزة إلكترونية,فني اجهزه الكترونيه,Other,كلية الملك عبدالعزيز الحربية,العيينة,,القطاع العام,,,,,,3,04/05/1447
jadarat_recent,فني أجهزة إلكترونية,فني اجهزه الكترونيه,Other,كلية الملك عبدالعزيز الحربية,العيينة,,القطاع العام,,,,,,1,04/05/1447
jadarat_recent,طاهي,طاهي,Other,كلية الملك عبدالعزيز الحربية,العيينة,,القطاع العام,,,,,,8,04/05/1447
jadarat_recent,ميكانيكي مصاعد,ميكانيكي مصاعد,Other,كلية الملك عبدالعزيز الحربية,العيينة,,القطاع العام,,,,,,1,04/05/1447
jadarat_recent,فني إنشاءات,فني انشاءات,Other,كلية الملك عبدالعزيز الحربية,العيينة,,القطاع العام,,,,,,1,04/05/1447
jadarat_recent,مدير دعم فني تقنية معلومات,مدير دعم فني تقنيه معلومات,Technology,وزارة الرياضة,الرياض,,القطاع العام,,,,,,1,30/04/1447
jadarat_recent,أخصائي تمريض,اخصايي تمريض,Healthcare,الإدارة العامة للخدمات الطبية للقوات المسلحة,الخرج,,القطاع العام,,,,,,97,23/04/1447
jadarat_recent,مدير تقنية معلومات,مدير تقنيه معلومات,Technology,وزارة الرياضة,الرياض,,القطاع العام,,,,,,1,22/04/1447
jadarat_recent,أخصائي استراتيجيات,اخصايي استراتيجيات,Other,وزارة السياحة,الرياض,,القطاع العام,,,,,,1,22/04/1447
jadarat_recent,مدير إداري,مدير اداري,Administration & Support,وزارة السياحة,الرياض,,القطاع العام,,,,,,1,22/04/1447
jadarat_recent,مدير إدارة مشاريع,مدير اداره مشاريع,Other,وزارة الرياضة,الرياض,,القطاع العام,,,,,,1,08/04/1447
jadarat_recent,مدير إدارة مشاريع,مدير اداره مشاريع,Other,وزارة الرياضة,الرياض,,القطاع العام,,,,,,1,23/03/1447
jadarat_recent,مدير إدارة مشاريع,مدير اداره مشاريع,Other,وزارة الرياضة,الرياض,,القطاع العام,,,,,,1,23/03/1447
jadarat_recent,مدير إداري,مدير اداري,Administration & Support,وزارة الرياضة,الرياض,,القطاع العام,,,,,,1,23/03/1447
jadarat_recent,مدير إداري,مدير اداري,Administration & Support,وزارة الرياضة,الرياض,,القطاع العام,,,,,,1,23/03/1447
jadarat_recent,مهندس مدني,مهندس مدني,Engineering,وزارة الرياضة,الرياض,,القطاع العام,,,,,,1,18/03/1447
jadarat_recent,مهندس مدني,مهندس مدني,Engineering,وزارة الرياضة,الرياض,,القطاع العام,,,,,,1,18/03/1447
jadarat_recent,محلل شبكات,محلل شبكات,Data & Analytics,وزارة الرياضة,الرياض,,القطاع العام,,,,,,1,12/03/1447
jadarat_recent,مهندس تصميم مواقع,مهندس تصميم مواقع,Engineering,وزارة الرياضة,الرياض,,القطاع العام,,,,,,1,08/03/1447
jadarat_recent,أخصائي تسويق,اخصايي تسويق,Sales & Marketing,شركة هيلب بوينت التجارية,تبوك,,القطاع الخاص,,,,,,1,08/05/1447
jadarat_recent,مراقب بحري,مراقب بحري,Other,فرع شركة محطات الحاويات الوطنية المحدودة,رابغ,,القطاع الخاص,,,,,,1,08/05/1447
jadarat_recent,مهندس كهربائي,مهندس كهربايي,Engineering,شركة دار المعدات الطبيه والعلميه,ابها,,القطاع الخاص,,,,,,1,08/05/1447
